"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School closing","C1_Flag","C2_Workplace closing","C2_Flag","C3_Cancel public events","C3_Flag","C4_Restrictions on gatherings","C4_Flag","C5_Close public transport","C5_Flag","C6_Stay at home requirements","C6_Flag","C7_Restrictions on internal movement","C7_Flag","C8_International travel controls","E1_Income support","E1_Flag","E2_Debt/contract relief","E3_Fiscal measures","E4_International support","H1_Public information campaigns","H1_Flag","H2_Testing policy","H3_Contact tracing","H4_Emergency investment in healthcare","H5_Investment in vaccines","H6_Facial Coverings","H6_Flag","H7_Vaccination policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201210,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,178953,1657,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201211,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,183099,1694,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201212,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,187006,1744,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201213,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,189726,1790,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201214,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,191063,1839,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201215,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,194900,1883,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201216,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,198387,1922,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201217,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,201368,1953,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201218,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,204003,2002,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201219,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,206907,2055,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201220,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,208638,2094,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201221,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,209462,2140,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201222,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,212526,2182,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201223,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,214871,2233,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201224,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,216843,2276,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201225,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,218724,2313,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201226,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,220508,2352,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201227,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,221605,2377,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201228,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,222143,2418,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201229,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,224155,2443,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201230,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,225893,2481,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20201231,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,227420,2505,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210101,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,228410,2528,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210102,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,228752,2572,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210103,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,229169,2603,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210104,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,229763,2628,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210105,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,232079,2646,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210106,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,233879,2666,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210107,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,235491,2694,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210108,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,236028,2728,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210109,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,238086,2750,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210110,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,239229,2773,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210111,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,239780,2796,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210112,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,241637,2820,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210113,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,243255,2846,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210114,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,244612,2867,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210115,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,245789,2893,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210116,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247025,2916,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210117,3,0,2,1,2,1,4,1,2,0,3,0,2,0,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247805,2933,84.26,84.26,80.95,80.95,71.67,71.67,76.92,76.92,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210118,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,247915,2958,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210119,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,249465,2973,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210120,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,249934,2987,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210121,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,251071,2998,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210122,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,251974,3022,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210123,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,252972,3038,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210124,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,253518,3055,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210125,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,2425886.94,0,3,1,0,NA,NA,253816,3071,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210126,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,254822,3096,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210127,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,255564,3108,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210128,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,256287,3127,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210129,2,0,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,256956,3148,81.48,81.48,80.95,80.95,70,70,75,75,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210130,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,257632,3159,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210131,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,258111,3178,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210201,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,258351,3194,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210202,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,259209,3208,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210203,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,259897,3221,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210204,2,1,2,1,2,1,4,1,2,0,2,1,2,1,3,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,260480,3240,83.33,83.33,84.52,84.52,71.11,71.11,76.28,76.28,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210205,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,261018,3258,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210206,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,261620,3269,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210207,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,262024,3283,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210208,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,262228,3298,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210209,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,263057,3306,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210210,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,263601,3311,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210211,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,264158,3321,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210212,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,264665,3336,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210213,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265200,3343,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210214,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,1,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265557,3352,80.56,80.56,80.95,80.95,69.44,69.44,74.36,74.36,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210215,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,265722,3363,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210216,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,266462,3377,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210217,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,266948,3390,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210218,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,267313,3399,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210219,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,267701,3406,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210220,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,268097,3425,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210221,2,1,2,1,2,1,4,1,2,0,2,1,2,1,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,268355,3435,80.56,80.56,80.95,80.95,64.44,64.44,74.36,74.36,0,0
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210222,2,1,2,1,2,1,NA,NA,2,0,2,1,2,1,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,268502,3447,69.44,69.44,80.95,80.95,58.89,58.89,62.18,62.18,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210223,2,1,2,1,2,1,NA,NA,2,0,2,1,2,1,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,268995,3457,69.44,69.44,80.95,80.95,58.89,58.89,62.18,62.18,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210224,2,1,2,1,2,1,NA,NA,0,NA,2,1,2,1,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,269438,3463,61.11,61.11,71.43,71.43,53.89,53.89,56.41,56.41,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210225,2,1,2,1,2,1,NA,NA,0,NA,2,1,0,NA,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,269800,3475,50,50,67.86,67.86,47.22,47.22,48.72,48.72,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210226,2,1,2,1,2,1,NA,NA,0,NA,2,1,0,NA,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,270137,3485,50,50,67.86,67.86,47.22,47.22,48.72,48.72,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210227,2,1,2,1,2,1,NA,NA,0,NA,2,1,0,NA,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,270510,3499,50,50,67.86,67.86,47.22,47.22,48.72,48.72,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210228,2,1,2,1,2,1,NA,NA,0,NA,2,1,0,NA,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,270758,3510,50,50,67.86,67.86,47.22,47.22,48.72,48.72,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210301,0,NA,2,1,2,1,NA,NA,0,NA,2,1,0,NA,2,1,0,1,0,0,2,1,1,2,0,0,2,1,0,NA,NA,270918,3520,42.59,42.59,57.14,57.14,42.78,42.78,43.59,43.59,37.5,37.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210302,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,271379,3532,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210303,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,271739,3541,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210304,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,271872,3553,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210305,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,272262,3563,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210306,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,272617,3567,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210307,0,NA,2,1,2,1,4,1,0,NA,2,1,2,1,2,1,0,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,272851,3576,64.81,64.81,60.71,60.71,56.67,56.67,63.46,63.46,12.5,12.5
"Georgia","GEO",NA,NA,"NAT_TOTAL",20210308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.81,NA,60.71,NA,56.67,NA,63.46,NA,12.5
